category,categoryLabel,source,line,text
ui_localisation_aliases,Official UI strings and aliases,metadata,8733,set_PrimordialCollapseBlocked
ui_localisation_aliases,Official UI strings and aliases,metadata,8734,get_MagicOrbBlocked
ui_localisation_aliases,Official UI strings and aliases,metadata,8735,set_MagicOrbBlocked
ui_localisation_aliases,Official UI strings and aliases,metadata,8738,get_HealthFromDeathWaveThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,8739,set_HealthFromDeathWaveThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,8784,get_EnemiesHitByProjectilesThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,8785,set_EnemiesHitByProjectilesThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,8786,get_EnemiesHitByThornsThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,8787,set_EnemiesHitByThornsThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,8788,get_EnemiesHitByDeathRayThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,8789,set_EnemiesHitByDeathRayThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,8790,get_EnemiesHitByChainLightningThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,8791,set_EnemiesHitByChainLightningThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,8792,get_EnemiesHitBySmartMissilesThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,8793,set_EnemiesHitBySmartMissilesThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,8794,get_EnemiesHitByInnerLandMinesThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,8795,set_EnemiesHitByInnerLandMinesThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,8796,get_EnemiesHitByPoisonSwampThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,8797,set_EnemiesHitByPoisonSwampThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,8798,get_EnemiesHitByBlackHoleThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,8799,set_EnemiesHitByBlackHoleThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,8800,get_EnemiesHitByChronoFieldThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,8801,set_EnemiesHitByChronoFieldThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,8802,get_EnemiesHitByLandMineThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,8803,set_EnemiesHitByLandMineThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,8804,get_EnemiesHitByThunderBotThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,8805,set_EnemiesHitByThunderBotThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,8806,get_EnemiesHitByFlameBotThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,8807,set_EnemiesHitByFlameBotThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,8808,get_EnemiesHitByAttackChipThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,8809,set_EnemiesHitByAttackChipThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,8810,get_EnemiesHitByOrbitalAugmentThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,8811,set_EnemiesHitByOrbitalAugmentThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,8959,battleDate
ui_localisation_aliases,Official UI strings and aliases,metadata,9073,BattleDate
ui_localisation_aliases,Official UI strings and aliases,metadata,9082,GemsThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,9084,AdGemsThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,9095,DefensePercentBlocked
ui_localisation_aliases,Official UI strings and aliases,metadata,9096,DefenseAbsoluteBlocked
ui_localisation_aliases,Official UI strings and aliases,metadata,9097,ChronoFieldBlocked
ui_localisation_aliases,Official UI strings and aliases,metadata,9098,ChainThunderBlocked
ui_localisation_aliases,Official UI strings and aliases,metadata,9099,FlameBotBlocked
ui_localisation_aliases,Official UI strings and aliases,metadata,9100,PrimordialCollapseBlocked
ui_localisation_aliases,Official UI strings and aliases,metadata,9101,MagicOrbBlocked
ui_localisation_aliases,Official UI strings and aliases,metadata,9103,HealthFromDeathWaveThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,9120,EnemiesHitByProjectilesThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,9121,EnemiesHitByThornsThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,9122,EnemiesHitByDeathRayThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,9123,EnemiesHitByChainLightningThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,9124,EnemiesHitBySmartMissilesThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,9125,EnemiesHitByInnerLandMinesThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,9126,EnemiesHitByPoisonSwampThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,9127,EnemiesHitByBlackHoleThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,9128,EnemiesHitByChronoFieldThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,9129,EnemiesHitByLandMineThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,9130,EnemiesHitByThunderBotThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,9131,EnemiesHitByFlameBotThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,9132,EnemiesHitByAttackChipThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,9133,EnemiesHitByOrbitalAugmentThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,9304,get_GameBattlesStarted
ui_localisation_aliases,Official UI strings and aliases,metadata,9305,set_GameBattlesStarted
ui_localisation_aliases,Official UI strings and aliases,metadata,9306,get_GameBattlesSurrendered
ui_localisation_aliases,Official UI strings and aliases,metadata,9307,set_GameBattlesSurrendered
ui_localisation_aliases,Official UI strings and aliases,metadata,9314,get_GameTimeInBattle
ui_localisation_aliases,Official UI strings and aliases,metadata,9315,set_GameTimeInBattle
ui_localisation_aliases,Official UI strings and aliases,metadata,9380,gameBattlesStarted
ui_localisation_aliases,Official UI strings and aliases,metadata,9381,gameBattlesSurrendered
ui_localisation_aliases,Official UI strings and aliases,metadata,9385,gameTimeInBattle
ui_localisation_aliases,Official UI strings and aliases,metadata,9442,GameBattlesStarted
ui_localisation_aliases,Official UI strings and aliases,metadata,9443,GameBattlesSurrendered
ui_localisation_aliases,Official UI strings and aliases,metadata,9447,GameTimeInBattle
ui_localisation_aliases,Official UI strings and aliases,metadata,9590,UpdateAvailableCount
ui_localisation_aliases,Official UI strings and aliases,metadata,9592,PremiumUnlock
ui_localisation_aliases,Official UI strings and aliases,metadata,9593,PremiumUnlockAll
ui_localisation_aliases,Official UI strings and aliases,metadata,9598,TestResetTierUnlock
ui_localisation_aliases,Official UI strings and aliases,metadata,9604,IsPremiumUnlockedThisTier
ui_localisation_aliases,Official UI strings and aliases,metadata,9610,premiumUnlocked
ui_localisation_aliases,Official UI strings and aliases,metadata,9661,goalLockedColor
ui_localisation_aliases,Official UI strings and aliases,metadata,9668,tierAvailableCount
ui_localisation_aliases,Official UI strings and aliases,metadata,9669,totalAvailableCount
ui_localisation_aliases,Official UI strings and aliases,metadata,9715,available
ui_localisation_aliases,Official UI strings and aliases,metadata,9749,ActivateBattlePass
ui_localisation_aliases,Official UI strings and aliases,metadata,9799,PurchaseBackgroundConfirmation
ui_localisation_aliases,Official UI strings and aliases,metadata,9808,PurchaseBackgroundSkin
ui_localisation_aliases,Official UI strings and aliases,metadata,9811,UnlockBotConfirmation
ui_localisation_aliases,Official UI strings and aliases,metadata,9812,UnlockBot
ui_localisation_aliases,Official UI strings and aliases,metadata,9813,UnlockBotPlus
ui_localisation_aliases,Official UI strings and aliases,metadata,9827,CheckBotUnlockCosts
ui_localisation_aliases,Official UI strings and aliases,metadata,9828,UnlockSongConfirmation
ui_localisation_aliases,Official UI strings and aliases,metadata,9829,UnlockSong
ui_localisation_aliases,Official UI strings and aliases,metadata,9836,TryUnlockSynchronicity
ui_localisation_aliases,Official UI strings and aliases,metadata,9841,<TryUnlockSynchronicity>b__326_0
ui_localisation_aliases,Official UI strings and aliases,metadata,9844,botUnlockCost
ui_localisation_aliases,Official UI strings and aliases,metadata,9845,botUnlockCosts
ui_localisation_aliases,Official UI strings and aliases,metadata,9851,BackgroundCost
ui_localisation_aliases,Official UI strings and aliases,metadata,9866,themeBackground
ui_localisation_aliases,Official UI strings and aliases,metadata,9872,battlePassActive
ui_localisation_aliases,Official UI strings and aliases,metadata,9878,relicsUnlockedThisEvent
ui_localisation_aliases,Official UI strings and aliases,metadata,9954,botUnlockButtons
ui_localisation_aliases,Official UI strings and aliases,metadata,9955,botUnlockCostTexts
ui_localisation_aliases,Official UI strings and aliases,metadata,9963,botPlusUnlockCovers
ui_localisation_aliases,Official UI strings and aliases,metadata,9966,unlockSynchronicityButton
ui_localisation_aliases,Official UI strings and aliases,metadata,9968,synchronicityUnlockSlotButtons
ui_localisation_aliases,Official UI strings and aliases,metadata,9971,synchronicityLockedSlotCover
ui_localisation_aliases,Official UI strings and aliases,metadata,9972,synchronicityUnlockSlotCostText
ui_localisation_aliases,Official UI strings and aliases,metadata,9978,backgroundSkinIcon
ui_localisation_aliases,Official UI strings and aliases,metadata,9982,backgroundSkinName
ui_localisation_aliases,Official UI strings and aliases,metadata,9986,backgroundSkinCostIcon
ui_localisation_aliases,Official UI strings and aliases,metadata,9990,backgroundSkinPurchasedText
ui_localisation_aliases,Official UI strings and aliases,metadata,9994,backgroundSkinGO
ui_localisation_aliases,Official UI strings and aliases,metadata,10024,roundButtonObject
ui_localisation_aliases,Official UI strings and aliases,metadata,10025,roundButtonAlert
ui_localisation_aliases,Official UI strings and aliases,metadata,10065,<UnlockBotPlus>b__0
ui_localisation_aliases,Official UI strings and aliases,metadata,10086,get_RelicsUnlocked
ui_localisation_aliases,Official UI strings and aliases,metadata,10087,set_RelicsUnlocked
ui_localisation_aliases,Official UI strings and aliases,metadata,10089,relicsUnlocked
ui_localisation_aliases,Official UI strings and aliases,metadata,10092,RelicsUnlocked
ui_localisation_aliases,Official UI strings and aliases,metadata,10215,bm_optionsBackground
ui_localisation_aliases,Official UI strings and aliases,metadata,10250,activeLockedClusters
ui_localisation_aliases,Official UI strings and aliases,metadata,10294,get_AssistModulesUnlocked
ui_localisation_aliases,Official UI strings and aliases,metadata,10425,GetLockedSubstats
ui_localisation_aliases,Official UI strings and aliases,metadata,10428,RerollNotLockedEffects
ui_localisation_aliases,Official UI strings and aliases,metadata,10429,DoRerollNotLockedEffects
ui_localisation_aliases,Official UI strings and aliases,metadata,10490,CalculateAllIfRound
ui_localisation_aliases,Official UI strings and aliases,metadata,10521,UnlockCannonAssistModuleSlot
ui_localisation_aliases,Official UI strings and aliases,metadata,10522,UnlockArmorAssistModuleSlot
ui_localisation_aliases,Official UI strings and aliases,metadata,10523,UnlockGeneratorAssistModuleSlot
ui_localisation_aliases,Official UI strings and aliases,metadata,10524,UnlockCoreAssistModuleSlot
ui_localisation_aliases,Official UI strings and aliases,metadata,10543,ASSIST_MODULE_SLOT_UNLOCK_COST
ui_localisation_aliases,Official UI strings and aliases,metadata,10601,assistModulesAvailable
ui_localisation_aliases,Official UI strings and aliases,metadata,10620,AssistModulesUnlocked
ui_localisation_aliases,Official UI strings and aliases,metadata,10701,<RerollNotLockedEffects>b__0
ui_localisation_aliases,Official UI strings and aliases,metadata,10702,<RerollNotLockedEffects>b__1
ui_localisation_aliases,Official UI strings and aliases,metadata,10724,get_EffectLocked
ui_localisation_aliases,Official UI strings and aliases,metadata,10725,set_EffectLocked
ui_localisation_aliases,Official UI strings and aliases,metadata,10738,effectLocked
ui_localisation_aliases,Official UI strings and aliases,metadata,10748,EffectLocked
ui_localisation_aliases,Official UI strings and aliases,metadata,10886,CheckRoundButton
ui_localisation_aliases,Official UI strings and aliases,metadata,10917,TryUnlockCannonAssistModuleSlot
ui_localisation_aliases,Official UI strings and aliases,metadata,10918,TryUnlockArmorAssistModuleSlot
ui_localisation_aliases,Official UI strings and aliases,metadata,10919,TryUnlockGeneratorAssistModuleSlot
ui_localisation_aliases,Official UI strings and aliases,metadata,10920,TryUnlockCoreAssistModuleSlot
ui_localisation_aliases,Official UI strings and aliases,metadata,10999,roundButton
ui_localisation_aliases,Official UI strings and aliases,metadata,11077,cannonAssistLockedCover
ui_localisation_aliases,Official UI strings and aliases,metadata,11078,armorAssistLockedCover
ui_localisation_aliases,Official UI strings and aliases,metadata,11079,generatorAssistLockedCover
ui_localisation_aliases,Official UI strings and aliases,metadata,11080,coreAssistLockedCover
ui_localisation_aliases,Official UI strings and aliases,metadata,11081,cannonAssistLockedCostText
ui_localisation_aliases,Official UI strings and aliases,metadata,11082,armorAssistLockedCostText
ui_localisation_aliases,Official UI strings and aliases,metadata,11083,generatorAssistLockedCostText
ui_localisation_aliases,Official UI strings and aliases,metadata,11084,coreAssistLockedCostText
ui_localisation_aliases,Official UI strings and aliases,metadata,11085,cannonAssistUnlockButton
ui_localisation_aliases,Official UI strings and aliases,metadata,11086,armorAssistUnlockButton
ui_localisation_aliases,Official UI strings and aliases,metadata,11087,generatorAssistUnlockButton
ui_localisation_aliases,Official UI strings and aliases,metadata,11088,coreAssistUnlockButton
ui_localisation_aliases,Official UI strings and aliases,metadata,11105,cannonAssistModuleFrameLocked
ui_localisation_aliases,Official UI strings and aliases,metadata,11106,armorAssistModuleFrameLocked
ui_localisation_aliases,Official UI strings and aliases,metadata,11107,generatorAssistModuleFrameLocked
ui_localisation_aliases,Official UI strings and aliases,metadata,11108,coreAssistModuleFrameLocked
ui_localisation_aliases,Official UI strings and aliases,metadata,11130,roundNewCounterObject
ui_localisation_aliases,Official UI strings and aliases,metadata,11132,roundNewCounterText
ui_localisation_aliases,Official UI strings and aliases,metadata,11288,<TryUnlockCannonAssistModuleSlot>b__0
ui_localisation_aliases,Official UI strings and aliases,metadata,11290,<TryUnlockArmorAssistModuleSlot>b__0
ui_localisation_aliases,Official UI strings and aliases,metadata,11292,<TryUnlockGeneratorAssistModuleSlot>b__0
ui_localisation_aliases,Official UI strings and aliases,metadata,11293,<TryUnlockCoreAssistModuleSlot>b__0
ui_localisation_aliases,Official UI strings and aliases,metadata,11401,MIN_ROUNDS_PLAYED_FOR_DAILY_GEMS_NOTIFICATION
ui_localisation_aliases,Official UI strings and aliases,metadata,11403,MIN_ROUNDS_PLAYED_FOR_TOURNAMENT_NOTIFICATION
ui_localisation_aliases,Official UI strings and aliases,metadata,11406,MIN_ROUNDS_PLAYED_FOR_OFFERWALL_NOTIFICATION
ui_localisation_aliases,Official UI strings and aliases,metadata,11407,MIN_ROUNDS_PLAYED_FOR_STONE_SALE_NOTIFICATION
ui_localisation_aliases,Official UI strings and aliases,metadata,11421,DailyGiftAvailable
ui_localisation_aliases,Official UI strings and aliases,metadata,11440,GetAvailableAttackParticle
ui_localisation_aliases,Official UI strings and aliases,metadata,11441,GetAvailableHitParticle
ui_localisation_aliases,Official UI strings and aliases,metadata,11442,GetAvailableChargeParticle
ui_localisation_aliases,Official UI strings and aliases,metadata,11479,backgroundClickAction
ui_localisation_aliases,Official UI strings and aliases,metadata,11510,AllUltimateWeaponsUnlocked
ui_localisation_aliases,Official UI strings and aliases,metadata,11512,unlockedUWIndex
ui_localisation_aliases,Official UI strings and aliases,metadata,11521,CheckForPerksOnResumeRound
ui_localisation_aliases,Official UI strings and aliases,metadata,11535,noPerkUnlocked
ui_localisation_aliases,Official UI strings and aliases,metadata,11547,choicesAvailableButton
ui_localisation_aliases,Official UI strings and aliases,metadata,11548,choicesAvailableIcon
ui_localisation_aliases,Official UI strings and aliases,metadata,11549,choicesAvailableDescription
ui_localisation_aliases,Official UI strings and aliases,metadata,11550,choicesAvailableCheckmark
ui_localisation_aliases,Official UI strings and aliases,metadata,11587,ultimateWeaponUnlockedIndex
ui_localisation_aliases,Official UI strings and aliases,metadata,11935,ignoreRoundActive
ui_localisation_aliases,Official UI strings and aliases,metadata,11939,LegacyUnlockXsollaPurchase
ui_localisation_aliases,Official UI strings and aliases,metadata,12113,resultAround
ui_localisation_aliases,Official UI strings and aliases,metadata,12421,get_UnlockedCount
ui_localisation_aliases,Official UI strings and aliases,metadata,12423,IsAnyRelicsUnlocked
ui_localisation_aliases,Official UI strings and aliases,metadata,12424,UnlockAllRelics_ExpectLag
ui_localisation_aliases,Official UI strings and aliases,metadata,12426,UnlockRelic
ui_localisation_aliases,Official UI strings and aliases,metadata,12427,MailRelicIfLocked
ui_localisation_aliases,Official UI strings and aliases,metadata,12436,unlockCost
ui_localisation_aliases,Official UI strings and aliases,metadata,12437,unlockType
ui_localisation_aliases,Official UI strings and aliases,metadata,12438,unlockDescription
ui_localisation_aliases,Official UI strings and aliases,metadata,12457,UnlockedCount
ui_localisation_aliases,Official UI strings and aliases,metadata,12458,UnlockType
ui_localisation_aliases,Official UI strings and aliases,metadata,12463,Locked
ui_localisation_aliases,Official UI strings and aliases,metadata,12501,respecGuardianInRoundWarning
ui_localisation_aliases,Official UI strings and aliases,metadata,12503,UpdateResumeRoundFailedText
ui_localisation_aliases,Official UI strings and aliases,metadata,12504,resumeRoundFailedText
ui_localisation_aliases,Official UI strings and aliases,metadata,12508,UpdateResumeRoundTierText
ui_localisation_aliases,Official UI strings and aliases,metadata,12509,UpdateResumeRoundCountText
ui_localisation_aliases,Official UI strings and aliases,metadata,12510,UpdateResumeRoundWaveText
ui_localisation_aliases,Official UI strings and aliases,metadata,12511,OpenResumeRoundInfoPanel
ui_localisation_aliases,Official UI strings and aliases,metadata,12512,resumeRoundTierText
ui_localisation_aliases,Official UI strings and aliases,metadata,12513,resumeRoundWaveText
ui_localisation_aliases,Official UI strings and aliases,metadata,12514,resumeRoundCountText
ui_localisation_aliases,Official UI strings and aliases,metadata,12516,resumeRoundBtn
ui_localisation_aliases,Official UI strings and aliases,metadata,12517,resumeRoundInfoButton
ui_localisation_aliases,Official UI strings and aliases,metadata,12630,get_UpgradeTierUnlocked
ui_localisation_aliases,Official UI strings and aliases,metadata,12631,set_UpgradeTierUnlocked
ui_localisation_aliases,Official UI strings and aliases,metadata,12632,get_UpgradeDefenseTierUnlocked
ui_localisation_aliases,Official UI strings and aliases,metadata,12633,set_UpgradeDefenseTierUnlocked
ui_localisation_aliases,Official UI strings and aliases,metadata,12634,get_UpgradeUtilityTierUnlocked
ui_localisation_aliases,Official UI strings and aliases,metadata,12635,set_UpgradeUtilityTierUnlocked
ui_localisation_aliases,Official UI strings and aliases,metadata,12636,get_UpgradeAttackTierEverUnlocked
ui_localisation_aliases,Official UI strings and aliases,metadata,12637,set_UpgradeAttackTierEverUnlocked
ui_localisation_aliases,Official UI strings and aliases,metadata,12638,get_UpgradeDefenseTierEverUnlocked
ui_localisation_aliases,Official UI strings and aliases,metadata,12639,set_UpgradeDefenseTierEverUnlocked
ui_localisation_aliases,Official UI strings and aliases,metadata,12640,get_UpgradeUtilityTierEverUnlocked
ui_localisation_aliases,Official UI strings and aliases,metadata,12641,set_UpgradeUtilityTierEverUnlocked
ui_localisation_aliases,Official UI strings and aliases,metadata,12645,get_RoundsStartedThisTier
ui_localisation_aliases,Official UI strings and aliases,metadata,12646,set_RoundsStartedThisTier
ui_localisation_aliases,Official UI strings and aliases,metadata,12673,get_StarterPackUnlockedBool
ui_localisation_aliases,Official UI strings and aliases,metadata,12674,set_StarterPackUnlockedBool
ui_localisation_aliases,Official UI strings and aliases,metadata,12675,get_EpicPackUnlockedBool
ui_localisation_aliases,Official UI strings and aliases,metadata,12676,set_EpicPackUnlockedBool
ui_localisation_aliases,Official UI strings and aliases,metadata,12677,get_DisableAdsUnlockedBool
ui_localisation_aliases,Official UI strings and aliases,metadata,12678,set_DisableAdsUnlockedBool
ui_localisation_aliases,Official UI strings and aliases,metadata,12723,get_PauseBattleInsideMenus
ui_localisation_aliases,Official UI strings and aliases,metadata,12724,set_PauseBattleInsideMenus
ui_localisation_aliases,Official UI strings and aliases,metadata,12839,get_PowerNodesUnlocked
ui_localisation_aliases,Official UI strings and aliases,metadata,12840,set_PowerNodesUnlocked
ui_localisation_aliases,Official UI strings and aliases,metadata,12841,get_HarmonyNodesUnlocked
ui_localisation_aliases,Official UI strings and aliases,metadata,12842,set_HarmonyNodesUnlocked
ui_localisation_aliases,Official UI strings and aliases,metadata,12847,get_GuardianSlotsUnlocked
ui_localisation_aliases,Official UI strings and aliases,metadata,12848,set_GuardianSlotsUnlocked
ui_localisation_aliases,Official UI strings and aliases,metadata,12851,get_GuardianChipUnlocked
ui_localisation_aliases,Official UI strings and aliases,metadata,12852,set_GuardianChipUnlocked
ui_localisation_aliases,Official UI strings and aliases,metadata,12859,get_GuardianUnlocked
ui_localisation_aliases,Official UI strings and aliases,metadata,12860,set_GuardianUnlocked
ui_localisation_aliases,Official UI strings and aliases,metadata,12861,get_GuardianSkinUnlocked
ui_localisation_aliases,Official UI strings and aliases,metadata,12862,set_GuardianSkinUnlocked
ui_localisation_aliases,Official UI strings and aliases,metadata,12863,get_GuardianRespecAvailable
ui_localisation_aliases,Official UI strings and aliases,metadata,12864,set_GuardianRespecAvailable
ui_localisation_aliases,Official UI strings and aliases,metadata,13045,get_CashEarnedThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,13046,set_CashEarnedThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,13047,get_CashEarnedFromInterestThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,13048,set_CashEarnedFromInterestThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,13049,get_CellsEarnedThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,13050,set_CellsEarnedThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,13051,get_RerollCurrencyEarnedThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,13052,set_RerollCurrencyEarnedThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,13053,get_DamageDealtThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,13054,set_DamageDealtThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,13055,get_DamageByProjectilesThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,13056,set_DamageByProjectilesThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,13057,get_DamageByRenderArmorThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,13058,set_DamageByRenderArmorThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,13059,get_ProjectilesFiredThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,13060,set_ProjectilesFiredThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,13061,get_DamageByOrbsThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,13062,set_DamageByOrbsThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,13065,get_OrbHitsThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,13066,set_OrbHitsThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,13067,get_DamageByDeathRayThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,13068,set_DamageByDeathRayThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,13069,get_FreeAttackUpgradesThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,13070,set_FreeAttackUpgradesThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,13071,get_FreeDefenseUpgradesThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,13072,set_FreeDefenseUpgradesThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,13073,get_FreeUtilityUpgradesThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,13074,set_FreeUtilityUpgradesThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,13075,get_EnemiesDestroyedByOrbsThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,13076,set_EnemiesDestroyedByOrbsThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,13077,get_EnemiesDestroyedByDeathRayThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,13078,set_EnemiesDestroyedByDeathRayThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,13079,get_EnemiesDestroyedByThornThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,13080,set_EnemiesDestroyedByThornThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,13081,get_EnemiesDestroyedByProjectilesThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,13082,set_EnemiesDestroyedByProjectilesThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,13083,get_EnemiesDestroyedByChainLightningThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,13084,set_EnemiesDestroyedByChainLightningThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,13085,get_EnemiesDestroyedBySmartMissilesThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,13086,set_EnemiesDestroyedBySmartMissilesThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,13087,get_EnemiesDestroyedByInnerLandMinesThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,13088,set_EnemiesDestroyedByInnerLandMinesThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,13089,get_EnemiesDestroyedByPoisonSwampThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,13090,set_EnemiesDestroyedByPoisonSwampThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,13091,get_EnemiesDestroyedByBlackHoleThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,13092,set_EnemiesDestroyedByBlackHoleThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,13093,get_EnemiesDestroyedByFlameBotThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,13094,set_EnemiesDestroyedByFlameBotThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,13095,get_EnemiesDestroyedByDeathPenaltyThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,13096,set_EnemiesDestroyedByDeathPenaltyThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,13097,get_EnemiesDestroyedByOtherThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,13098,set_EnemiesDestroyedByOtherThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,13099,get_DamageByThornThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,13100,set_DamageByThornThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,13101,get_TotalDamageBySmartMissilesThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,13102,set_TotalDamageBySmartMissilesThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,13103,get_TotalDamageByInnerLandMinesThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,13104,set_TotalDamageByInnerLandMinesThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,13105,get_TotalDamageByChainLightningThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,13106,set_TotalDamageByChainLightningThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,13107,get_TotalDamageByDeathWaveThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,13108,set_TotalDamageByDeathWaveThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,13109,get_TotalDamageBySwampThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,13110,set_TotalDamageBySwampThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,13111,get_TotalDamageByBlackHoleThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,13112,set_TotalDamageByBlackHoleThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,13113,get_TotalEnemiesTaggedByDeathwaveThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,13114,set_TotalEnemiesTaggedByDeathwaveThisRound
